source,retrieved_at,ranking_scope,ranking_year,score_nid,nid,advanced_profile,core_id,title,path,region,country,city,overall_score,rank_display,rank,stars,dagger,redact,isShortlisted,scores
qs,2026-07-19T07:03:05+00:00,overall,2027,4155539,294130,0,322,University of Cologne,/universities/university-cologne,Europe,Germany,Cologne,48.9,269,269,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""378"", ""score"": ""49""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""266"", ""score"": ""45.6""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""18.4""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""255"", ""score"": ""49""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""283"", ""score"": ""59.3""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""483"", ""score"": ""42.7""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""138"", ""score"": ""92.7""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""465"", ""score"": ""50.4""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""89"", ""score"": ""90.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155644,294505,0,152,Dartmouth College,/universities/dartmouth-college,North America,United States,Hanover,48.5,=270,270,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""441"", ""score"": ""42.9""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""371"", ""score"": ""33""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""135"", ""score"": ""85.1""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""259"", ""score"": ""48.5""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""49"", ""score"": ""97.1""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""375"", ""score"": ""57.3""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""801+"", ""score"": ""46""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""12.2""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""171"", ""score"": ""83.4""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155419,294778,1,1873,University of Milan,/universities/university-milan,Europe,Italy,Milan,48.5,=270,271,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""377"", ""score"": ""49.2""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""146"", ""score"": ""67.7""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""10.4""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""379"", ""score"": ""35.8""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""316"", ""score"": ""56.1""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""12.5""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""209"", ""score"": ""88.4""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""9.6""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=174"", ""score"": ""83.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155569,293867,1,14721,Taylor's University,/universities/taylors-university,Asia,Malaysia,Kuala Lumpur,48.4,272,272,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""733"", ""score"": ""20""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""296"", ""score"": ""41""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""315"", ""score"": ""59.2""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""115"", ""score"": ""75.9""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""801+"", ""score"": ""6.9""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""43"", ""score"": ""100""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""785"", ""score"": ""56.9""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""329"", ""score"": ""74.4""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=415"", ""score"": ""68.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155449,294539,0,117,Charles University,/universities/charles-university,Europe,Czechia,Prague,48.2,=273,273,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""12.4""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""176"", ""score"": ""60.8""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""576"", ""score"": ""33.8""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""215"", ""score"": ""54.4""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""245"", ""score"": ""65.2""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""370"", ""score"": ""58.6""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""51"", ""score"": ""96.8""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""577"", ""score"": ""32.9""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=255"", ""score"": ""77.7""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155606,296147,1,585,University of Sussex,/universities/university-sussex,Europe,United Kingdom,Brighton,48.2,=273,274,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""329"", ""score"": ""54.2""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""333"", ""score"": ""36.2""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""766"", ""score"": ""23.3""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""556"", ""score"": ""25""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""331"", ""score"": ""54.8""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""171"", ""score"": ""91""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""232"", ""score"": ""86.6""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""149"", ""score"": ""97.8""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""86"", ""score"": ""90.5""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155582,294364,0,220,University of Galway,/universities/university-galway,Europe,Ireland,Galway,48.1,275,275,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""701"", ""score"": ""22.8""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""309"", ""score"": ""39.1""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""256"", ""score"": ""66.1""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""320"", ""score"": ""41.7""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""256"", ""score"": ""63.1""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""289"", ""score"": ""70.4""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""474"", ""score"": ""75.3""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""143"", ""score"": ""98.2""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=180"", ""score"": ""82.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155480,294643,1,12,Universitas Airlangga,/universities/universitas-airlangga,Asia,Indonesia,Surabaya,48,276,276,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""801+"", ""score"": ""2.7""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""207"", ""score"": ""54.6""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""193"", ""score"": ""74.5""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""102"", ""score"": ""80.1""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""750"", ""score"": ""21""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""8.5""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""659"", ""score"": ""65.8""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""243"", ""score"": ""88.7""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=599"", ""score"": ""60.9""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155371,294560,0,96,Universidade Estadual de Campinas (Unicamp),/universities/universidade-estadual-de-campinas-unicamp,Latin America,Brazil,Campinas,47.9,=277,277,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""592"", ""score"": ""29.7""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""98"", ""score"": ""80.1""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""773"", ""score"": ""23.1""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""346"", ""score"": ""39.2""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""604"", ""score"": ""27.9""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""3.7""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""338"", ""score"": ""81.9""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""11.8""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=208"", ""score"": ""81.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155605,294634,0,21,University of Antwerp,/universities/university-antwerp,Europe,Belgium,Antwerp,47.9,=277,278,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""332"", ""score"": ""54""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""332"", ""score"": ""36.3""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""430"", ""score"": ""45.7""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""656"", ""score"": ""20.7""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""270"", ""score"": ""60.7""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""461"", ""score"": ""44.8""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""66"", ""score"": ""96.2""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""166"", ""score"": ""96.4""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=149"", ""score"": ""85.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155584,294206,0,296,Istanbul Technical University,/universities/istanbul-technical-university,Asia,Türkiye,Istanbul,47.6,=279,279,5,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""446"", ""score"": ""42.4""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""311"", ""score"": ""38.8""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""801+"", ""score"": ""8.8""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""73"", ""score"": ""90.2""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""167"", ""score"": ""79.1""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""559"", ""score"": ""34.8""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""451"", ""score"": ""76.6""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""11.9""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=364"", ""score"": ""71.6""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155570,294793,1,445,University of Navarra,/universities/university-navarra,Europe,Spain,Pamplona,47.6,=279,280,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""740"", ""score"": ""19.5""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""297"", ""score"": ""40.5""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""357"", ""score"": ""54""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""151"", ""score"": ""67.8""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""137"", ""score"": ""84.7""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""199"", ""score"": ""86.2""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""777"", ""score"": ""57.7""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""568"", ""score"": ""34.2""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""=408"", ""score"": ""69.1""}]}"
qs,2026-07-19T07:03:05+00:00,overall,2027,4155546,297561,0,500,University of Pittsburgh,/universities/university-pittsburgh,North America,United States,Pittsburgh,47.6,=279,281,,False,False,0,"{""Research & Discovery"": [{""indicator_id"": ""73"", ""indicator_name"": ""Citations per Faculty"", ""rank"": ""495"", ""score"": ""37.9""}, {""indicator_id"": ""76"", ""indicator_name"": ""Academic Reputation"", ""rank"": ""273"", ""score"": ""44.8""}], ""Learning Experience"": [{""indicator_id"": ""36"", ""indicator_name"": ""Faculty Student Ratio"", ""rank"": ""75"", ""score"": ""96.2""}], ""Employability"": [{""indicator_id"": ""77"", ""indicator_name"": ""Employer Reputation"", ""rank"": ""420"", ""score"": ""32.9""}, {""indicator_id"": ""3819456"", ""indicator_name"": ""Employment Outcomes"", ""rank"": ""330"", ""score"": ""54.9""}], ""Global Engagement"": [{""indicator_id"": ""14"", ""indicator_name"": ""International Student Ratio"", ""rank"": ""801+"", ""score"": ""16""}, {""indicator_id"": ""15"", ""indicator_name"": ""International Research Network"", ""rank"": ""193"", ""score"": ""89.7""}, {""indicator_id"": ""18"", ""indicator_name"": ""International Faculty Ratio"", ""rank"": ""801+"", ""score"": ""8.5""}], ""Sustainability"": [{""indicator_id"": ""3897497"", ""indicator_name"": ""Sustainability Score"", ""rank"": ""191"", ""score"": ""82.4""}]}"
